140 4
    0.03472890000000     0.25517100000000     0.31948800000000     0.35660300000000
    0.03477850000000     0.12060100000000     0.15910500000000     0.18413300000000
    0.03482820000000     0.09141810000000     0.12176300000000     0.14185400000000
    0.03487790000000     0.07674260000000     0.10269000000000     0.12001900000000
    0.03492780000000     0.06748980000000     0.09056720000000     0.10606000000000
    0.03497760000000     0.06096410000000     0.08197310000000     0.09612870000000
    0.03502760000000     0.05603940000000     0.07546350000000     0.08858640000000
    0.03507760000000     0.05215000000000     0.07030790000000     0.08260120000000
    0.03512770000000     0.04897590000000     0.06609120000000     0.07769830000000
    0.03517790000000     0.04632080000000     0.06255750000000     0.07358420000000
    0.03522820000000     0.04405650000000     0.05953930000000     0.07006660000000
    0.03527850000000     0.04209510000000     0.05692150000000     0.06701280000000
    0.03532890000000     0.04037430000000     0.05462230000000     0.06432850000000
    0.03537930000000     0.03884830000000     0.05258140000000     0.06194420000000
    0.03542990000000     0.03748290000000     0.05075350000000     0.05980750000000
    0.03548050000000     0.03625150000000     0.04910380000000     0.05787790000000
    0.03553120000000     0.03513350000000     0.04760490000000     0.05612390000000
    0.03558190000000     0.03411230000000     0.04623490000000     0.05452000000000
    0.03563270000000     0.03317460000000     0.04497630000000     0.05304590000000
    0.03568360000000     0.03230970000000     0.04381470000000     0.05168490000000
    0.03573460000000     0.03150850000000     0.04273800000000     0.05042300000000
    0.03578560000000     0.03076340000000     0.04173650000000     0.04924870000000
    0.03583680000000     0.03006820000000     0.04080150000000     0.04815220000000
    0.03588790000000     0.02941760000000     0.03992610000000     0.04712520000000
    0.03593920000000     0.02880690000000     0.03910410000000     0.04616070000000
    0.03599050000000     0.02823210000000     0.03833030000000     0.04525240000000
    0.03604190000000     0.02769000000000     0.03760010000000     0.04439510000000
    0.03609340000000     0.02717730000000     0.03690950000000     0.04358410000000
    0.03614500000000     0.02669170000000     0.03625500000000     0.04281540000000
    0.03619660000000     0.02623070000000     0.03563350000000     0.04208540000000
    0.03624830000000     0.02579230000000     0.03504240000000     0.04139090000000
    0.03630010000000     0.02537480000000     0.03447930000000     0.04072910000000
    0.03635190000000     0.02497650000000     0.03394190000000     0.04009750000000
    0.03640390000000     0.02459590000000     0.03342840000000     0.03949390000000
    0.03645590000000     0.02423180000000     0.03293700000000     0.03891610000000
    0.03650790000000     0.02388300000000     0.03246610000000     0.03836250000000
    0.03656010000000     0.02354850000000     0.03201450000000     0.03783130000000
    0.03661230000000     0.02322730000000     0.03158070000000     0.03732100000000
    0.03666460000000     0.02291850000000     0.03116360000000     0.03683040000000
    0.03671700000000     0.02262140000000     0.03076220000000     0.03635810000000
    0.03676940000000     0.02233520000000     0.03037540000000     0.03590310000000
    0.03682190000000     0.02205920000000     0.03000250000000     0.03546430000000
    0.03687450000000     0.02179300000000     0.02964260000000     0.03504070000000
    0.03692720000000     0.02153580000000     0.02929500000000     0.03463150000000
    0.03697990000000     0.02128720000000     0.02895890000000     0.03423590000000
    0.03703280000000     0.02104680000000     0.02863370000000     0.03385310000000
    0.03708570000000     0.02081400000000     0.02831890000000     0.03348250000000
