44 2
    0.00000000000000     0.00911213548000
   32.40831373777000     0.00998573466000
   87.25315237093000     0.01997146932000
  149.57683263588001     0.02710413694000
  191.95693521605000     0.03708987161000
  234.33703779621001     0.05848787446000
  289.18187642936999     0.07417974322000
  334.05492622013003     0.09415121255000
  353.99850390492003     0.11840228245000
  383.91387043210000     0.14835948644000
  413.82923695927002     0.17403708987000
  456.20933953944001     0.20542082738000
  486.12470606661998     0.23395149786000
  513.54712538318995     0.27246790299000
  530.99775585737996     0.29671897289000
  560.91312238455998     0.33380884450000
  585.84259449054002     0.36376604850000
  613.26501380712000     0.38373751783000
  675.58869407206998     0.41084165477000
  732.92647991581998     0.42938659058000
  785.27837133838000     0.46932952924000
  880.01036534110995     0.46504992867000
  952.30583444845001     0.48074179743000
  999.67183144981004     0.50499286733000
 1074.46024776775994     0.51925820256000
 1134.29098082210999     0.53780313837000
 1181.65697782348002     0.56062767475000
 1243.98065808842989     0.56776034236000
 1348.68444093354992     0.58059914407000
 1438.43054051507011     0.58915834522000
 1530.66958730719989     0.59486447931000
 1607.95095083574006     0.61198288159000
 1677.75347273249008     0.61198288159000
 1752.54188905042997     0.61198288159000
 1832.31619978956996     0.60485021398000
 1897.13282726512011     0.60485021398000
 2001.83661011022991     0.63052781740000
 2061.66734316458997     0.63195435092000
 2141.44165390372018     0.64907275320000
 2193.79354532627985     0.66333808844000
 2261.10312001242983     0.65905848787000
 2325.91974748798020     0.68616262482000
 2398.21521659531982     0.69900142653000
 2477.98952733446004     0.70613409415000
